LogR;LogC;Rank;Counter;Pattern;Class
3,500922;1,113943;3169;13;0,0,0,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;0
3,501059;1,113943;3170;13;0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,0,0,0,255,255,255,255,255,255,;0
3,501196;1,113943;3171;13;0,0,0,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,501333;1,113943;3172;13;0,0,0,198,255,255,198,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;1
3,501470;1,113943;3173;13;0,0,0,198,198,255,198,198,255,0,0,0,198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,;0
3,501607;1,113943;3174;13;0,0,0,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;0
3,501744;1,113943;3175;13;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,124,198,198,124,198,198,;1
3,501880;1,113943;3176;13;0,0,0,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,502017;1,113943;3177;13;0,0,0,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,502154;1,113943;3178;13;0,0,0,124,124,255,124,124,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,502291;1,113943;3179;13;0,0,0,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,502427;1,113943;3180;13;0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,;1
3,502564;1,113943;3181;13;0,0,0,0,0,0,255,255,255,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,;0
3,502700;1,113943;3182;13;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,255,;0
3,502837;1,113943;3183;13;0,0,0,0,0,0,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,502973;1,113943;3184;13;0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,255,255,;0
3,503109;1,113943;3185;13;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,255,255,198,198,198,198,198,198,198,198,198,;0
3,503246;1,113943;3186;13;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,124,198,198,;1
3,503382;1,113943;3187;13;0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;1
3,503518;1,113943;3188;13;0,0,0,0,0,0,198,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,503655;1,113943;3189;13;0,0,0,0,0,0,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,503791;1,113943;3190;13;0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,503927;1,113943;3191;13;0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,;1
3,504063;1,113943;3192;13;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;0
3,504199;1,113943;3193;13;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,;0
3,504335;1,113943;3194;13;0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;1
3,504471;1,113943;3195;13;0,0,0,0,0,0,0,0,0,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,;0
3,504607;1,113943;3196;13;0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;1
3,504743;1,113943;3197;13;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,;0
3,504878;1,113943;3198;13;0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,198,198,124,;1
3,505014;1,113943;3199;13;0,0,0,0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,;1
3,505150;1,113943;3200;13;0,0,0,0,0,0,0,0,0,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,;1
3,505286;1,113943;3201;13;0,0,0,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,;1
3,505421;1,113943;3202;13;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,0,0,0,255,198,198,255,198,198,;0
3,505557;1,113943;3203;13;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,0,0,0,198,198,255,198,198,255,;0
3,505693;1,113943;3204;13;0,0,0,0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;1
3,505828;1,113943;3205;13;0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;1
3,505964;1,113943;3206;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,198,198,;0
3,506099;1,113943;3207;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,255,;0
3,506234;1,113943;3208;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,124,198,198,198,198,198,198,198,198,198,;1
3,506370;1,113943;3209;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,124,124,198,;0
3,506505;1,113943;3210;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,0,0,0,;1
3,506640;1,113943;3211;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,255,255,255,255,;1
3,506776;1,113943;3212;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,255,;1
3,506911;1,113943;3213;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,255,255,255,255,255,255,;0
3,507046;1,113943;3214;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,255,255,255,;0
3,507181;1,113943;3215;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,;0
3,507316;1,079181;3216;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,198,198,;0
3,507451;1,079181;3217;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,198,198,255,198,198,;0
3,507586;1,079181;3218;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,198,198,;0
3,507721;1,079181;3219;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,198,198,198,198,198,;0
3,507856;1,079181;3220;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,;0
3,507991;1,079181;3221;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,508126;1,079181;3222;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,;0
3,508260;1,079181;3223;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,198,255,;0
3,508395;1,079181;3224;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,508530;1,079181;3225;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,508664;1,079181;3226;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,;0
3,508799;1,079181;3227;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,508934;1,079181;3228;12;255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,;1
3,509068;1,079181;3229;12;255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,509203;1,079181;3230;12;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,;0
3,509337;1,079181;3231;12;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,;0
3,509471;1,079181;3232;12;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;0
3,509606;1,079181;3233;12;255,255,255,255,255,255,255,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,;1
3,509740;1,079181;3234;12;255,255,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,509874;1,079181;3235;12;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;0
3,510009;1,079181;3236;12;255,255,255,255,255,255,255,255,255,0,0,0,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;0
3,510143;1,079181;3237;12;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,0,0,0,;0
3,510277;1,079181;3238;12;255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,510411;1,079181;3239;12;255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;0
3,510545;1,079181;3240;12;255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,;0
3,510679;1,079181;3241;12;255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,510813;1,079181;3242;12;255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,;1
3,510947;1,079181;3243;12;255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;0
3,511081;1,079181;3244;12;255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,;0
3,511215;1,079181;3245;12;255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;0
3,511349;1,079181;3246;12;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,;0
3,511482;1,079181;3247;12;255,255,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,511616;1,079181;3248;12;255,255,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,;1
3,511750;1,079181;3249;12;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,511883;1,079181;3250;12;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,198,198,124,198,198,124,198,198,124,;0
3,512017;1,079181;3251;12;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;0
3,512151;1,079181;3252;12;255,255,198,255,255,198,255,255,198,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,;0
3,512284;1,079181;3253;12;255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,;0
3,512418;1,079181;3254;12;255,255,198,255,255,198,255,255,124,255,255,198,255,255,198,255,255,124,255,255,198,255,255,198,255,255,124,;0
3,512551;1,079181;3255;12;255,255,198,255,255,198,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;0
3,512684;1,079181;3256;12;255,255,198,255,255,124,255,255,124,255,255,198,255,255,124,255,255,124,255,255,198,255,255,124,255,255,124,;0
3,512818;1,079181;3257;12;255,255,198,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;0
3,512951;1,079181;3258;12;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,198,;0
3,513084;1,079181;3259;12;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,0,255,255,0,255,255,0,;0
3,513218;1,079181;3260;12;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,0,255,124,0,255,124,0,255,124,;0
3,513351;1,079181;3261;12;255,255,124,255,255,124,255,255,124,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,;0
3,513484;1,079181;3262;12;255,255,124,255,255,124,255,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,;0
3,513617;1,079181;3263;12;255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,;0
3,513750;1,079181;3264;12;255,198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,;0
3,513883;1,079181;3265;12;255,198,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,514016;1,079181;3266;12;255,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;1
3,514149;1,079181;3267;12;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,255,198,;1
3,514282;1,079181;3268;12;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,;0
3,514415;1,079181;3269;12;255,198,198,255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;1
3,514548;1,079181;3270;12;255,198,198,255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;0
3,514681;1,079181;3271;12;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,198,198,;0
3,514813;1,079181;3272;12;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,198,198,255,198,198,;0
3,514946;1,079181;3273;12;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,;0
3,515079;1,079181;3274;12;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,;0
3,515211;1,079181;3275;12;255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;1
3,515344;1,079181;3276;12;255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;1
3,515476;1,079181;3277;12;255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,515609;1,079181;3278;12;255,198,124,255,198,124,255,198,124,255,255,124,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,;0
3,515741;1,079181;3279;12;255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,198,198,124,198,198,124,198,198,124,;1
3,515874;1,079181;3280;12;255,198,124,255,198,124,255,198,124,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,;0
3,516006;1,079181;3281;12;255,124,0,255,124,0,198,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,;0
3,516139;1,079181;3282;12;255,124,0,198,124,0,198,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,;0
3,516271;1,079181;3283;12;198,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,;0
3,516403;1,079181;3284;12;198,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,516535;1,079181;3285;12;198,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,516668;1,079181;3286;12;198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,;0
3,516800;1,079181;3287;12;198,255,255,198,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,516932;1,079181;3288;12;198,255,255,198,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,517064;1,079181;3289;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,124,255,255,198,255,255,198,255,255,;0
3,517196;1,079181;3290;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,198,255,255,;0
3,517328;1,079181;3291;12;198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,255,255,;1
3,517460;1,079181;3292;12;198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,255,255,;0
3,517592;1,079181;3293;12;198,255,255,198,255,255,124,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;0
3,517724;1,079181;3294;12;198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
3,517855;1,079181;3295;12;198,255,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;0
3,517987;1,079181;3296;12;198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;1
3,518119;1,079181;3297;12;198,255,255,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
3,518251;1,079181;3298;12;198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;0
3,518382;1,079181;3299;12;198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;0
3,518514;1,079181;3300;12;198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,;0
3,518646;1,079181;3301;12;198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,255,198,;0
3,518777;1,079181;3302;12;198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,518909;1,079181;3303;12;198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,519040;1,079181;3304;12;198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,;0
3,519171;1,079181;3305;12;198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,519303;1,079181;3306;12;198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,;0
3,519434;1,079181;3307;12;198,198,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,;0
3,519566;1,079181;3308;12;198,198,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,519697;1,079181;3309;12;198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,;0
3,519828;1,079181;3310;12;198,198,255,198,198,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,;0
3,519959;1,079181;3311;12;198,198,255,198,198,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,520090;1,079181;3312;12;198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,520221;1,079181;3313;12;198,198,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,520353;1,079181;3314;12;198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,520484;1,079181;3315;12;198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;1
3,520615;1,079181;3316;12;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,;1
3,520745;1,079181;3317;12;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;1
3,520876;1,079181;3318;12;198,198,255,198,198,255,198,198,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,;0
3,521007;1,079181;3319;12;198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,124,124,198,124,124,198,124,124,198,;0
3,521138;1,079181;3320;12;198,198,255,198,198,255,198,198,255,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;0
3,521269;1,079181;3321;12;198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,521400;1,079181;3322;12;198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;0
3,521530;1,079181;3323;12;198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;0
3,521661;1,079181;3324;12;198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;1
3,521792;1,079181;3325;12;198,198,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,521922;1,079181;3326;12;198,198,198,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,522053;1,079181;3327;12;198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,;0
3,522183;1,079181;3328;12;198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;0
3,522314;1,079181;3329;12;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,0,0,0,0,0,0,0,0,0,;1
3,522444;1,079181;3330;12;198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,;0
3,522575;1,079181;3331;12;198,198,198,198,198,198,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,522705;1,079181;3332;12;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;0
3,522835;1,079181;3333;12;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,198,198,198,;1
3,522966;1,079181;3334;12;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,0,0,0,0,0,0,255,255,255,;1
3,523096;1,079181;3335;12;198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,;1
3,523226;1,079181;3336;12;198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,;1
3,523356;1,079181;3337;12;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,198,198,198,255,255,255,255,255,255,255,255,255,;0
3,523486;1,079181;3338;12;198,198,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;0
3,523616;1,079181;3339;12;198,198,198,198,198,198,198,198,198,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,;0
3,523746;1,079181;3340;12;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,;1
3,523876;1,079181;3341;12;198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,;0
3,524006;1,079181;3342;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,;0
3,524136;1,079181;3343;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,198,198,;0
3,524266;1,079181;3344;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,198,198,255,198,198,;0
3,524396;1,079181;3345;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,;1
3,524526;1,079181;3346;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,;1
3,524656;1,079181;3347;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,;1
3,524785;1,079181;3348;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,;1
3,524915;1,079181;3349;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,;0
3,525045;1,079181;3350;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,255,255,255,;0
3,525174;1,079181;3351;12;198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,;1
3,525304;1,079181;3352;12;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,;1
3,525434;1,079181;3353;12;198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;1
3,525563;1,079181;3354;12;198,198,198,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;1
3,525693;1,079181;3355;12;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;1
3,525822;1,079181;3356;12;198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,;1
3,525951;1,079181;3357;12;198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;1
3,526081;1,079181;3358;12;198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,526210;1,079181;3359;12;198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,124,124,124,;0
3,526339;1,079181;3360;12;198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;1
3,526469;1,079181;3361;12;198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;1
3,526598;1,079181;3362;12;198,198,198,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
