LogR;LogC;Rank;Counter;Pattern;Class
2,292256;2,683947;196;483;255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,294466;2,683947;197;483;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,;2
2,296665;2,682145;198;481;255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,298853;2,674861;199;473;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,;2
2,301030;2,673021;200;471;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,303196;2,666518;201;464;0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
2,305351;2,665581;202;463;0,0,0,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,307496;2,661813;203;459;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,;2
2,309630;2,661813;204;459;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,;2
2,311754;2,658965;205;456;255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,;2
2,313867;2,658965;206;456;198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,315970;2,657056;207;454;198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,318063;2,651278;208;448;198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,320146;2,647383;209;444;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
2,322219;2,642465;210;439;255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,324282;2,640481;211;437;0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,326336;2,632457;212;429;198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,;2
2,328380;2,631444;213;428;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,;2
2,330414;2,628389;214;425;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,;2
2,332438;2,627366;215;424;198,124,124,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,334454;2,624282;216;421;0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,336460;2,621176;217;418;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,;2
2,338456;2,618048;218;415;0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,340444;2,614897;219;412;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
2,342423;2,613842;220;411;255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,344392;2,605305;221;403;198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,346353;2,602060;222;400;0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,348305;2,599883;223;398;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,;2
2,350248;2,599883;224;398;0,0,0,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,352183;2,598791;225;397;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
2,354108;2,598791;226;397;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;2
2,356026;2,596597;227;395;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,;2
2,357935;2,594393;228;393;255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,359835;2,592177;229;391;0,0,0,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,361728;2,589950;230;389;0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;2
2,363612;2,585461;231;385;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,;2
2,365488;2,578639;232;379;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,;2
2,367356;2,574031;233;375;198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;2
2,369216;2,574031;234;375;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,;2
2,371068;2,571709;235;373;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
2,372912;2,570543;236;372;255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,374748;2,569374;237;371;0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,;2
2,376577;2,568202;238;370;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,;2
2,378398;2,565848;239;368;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,;2
2,380211;2,564666;240;367;198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
2,382017;2,561101;241;364;255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,383815;2,559907;242;363;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,;2
2,385606;2,558709;243;362;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;2
2,387390;2,556303;244;360;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,;2
2,389166;2,556303;245;360;124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,390935;2,556303;246;360;124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,392697;2,555094;247;359;198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,394452;2,553883;248;358;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,;2
2,396199;2,551450;249;356;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;2
2,397940;2,551450;250;356;124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,399674;2,550228;251;355;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,;2
2,401401;2,547775;252;353;255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,403121;2,547775;253;353;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,;2
2,404834;2,547775;254;353;124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
2,406540;2,546543;255;352;124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
2,408240;2,544068;256;350;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,;2
2,409933;2,539076;257;346;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,;2
2,411620;2,536558;258;344;0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,255,255,;2
2,413300;2,535294;259;343;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
2,414973;2,535294;260;343;0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,416641;2,530200;261;339;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
2,418301;2,528917;262;338;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;2
2,419956;2,527630;263;337;198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,421604;2,527630;264;337;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,;2
2,423246;2,526339;265;336;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,;2
2,424882;2,521138;266;332;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,426511;2,519828;267;331;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
2,428135;2,517196;268;329;198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,429752;2,515874;269;328;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,;2
2,431364;2,515874;270;328;0,0,0,198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,;2
2,432969;2,511883;271;325;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
2,434569;2,511883;272;325;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,436163;2,507856;273;322;124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
2,437751;2,507856;274;322;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,;2
2,439333;2,506505;275;321;0,0,0,124,124,198,124,124,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,440909;2,499687;276;316;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,;2
2,442480;2,498311;277;315;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;2
2,444045;2,496930;278;314;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
2,445604;2,496930;279;314;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
2,447158;2,489958;280;309;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;2
2,448706;2,488551;281;308;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,;2
2,450249;2,488551;282;308;198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,;2
2,451786;2,487138;283;307;255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2
2,453318;2,485721;284;306;0,0,0,124,198,198,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,454845;2,482874;285;304;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;2
2,456366;2,480007;286;302;255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,457882;2,480007;287;302;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,;2
2,459392;2,478566;288;301;198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,460898;2,478566;289;301;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,;2
2,462398;2,477121;290;300;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;2
2,463893;2,475671;291;299;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;2
2,465383;2,474216;292;298;255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
2,466868;2,474216;293;298;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
2,468347;2,459392;294;288;198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
2,469822;2,459392;295;288;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,;2
2,471292;2,457882;296;287;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,;2
2,472756;2,456366;297;286;0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
2,474216;2,453318;298;284;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,;2
2,475671;2,451786;299;283;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,477121;2,450249;300;282;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,;2
2,478566;2,450249;301;282;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,;2
2,480007;2,447158;302;280;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;2
2,481443;2,447158;303;280;0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,;2
2,482874;2,445604;304;279;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,;2
2,484300;2,444045;305;278;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;2
2,485721;2,444045;306;278;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
2,487138;2,444045;307;278;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,;2
2,488551;2,439333;308;275;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
2,489958;2,437751;309;274;198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,491362;2,437751;310;274;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,;2
2,492760;2,434569;311;272;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,;2
2,494155;2,434569;312;272;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,;2
2,495544;2,432969;313;271;198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
2,496930;2,431364;314;270;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,498311;2,426511;315;267;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,;2
2,499687;2,424882;316;266;255,255,255,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
2,501059;2,424882;317;266;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,;2
2,502427;2,424882;318;266;198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
2,503791;2,423246;319;265;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,;2
2,505150;2,423246;320;265;198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,506505;2,423246;321;265;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,;2
2,507856;2,421604;322;264;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
2,509203;2,421604;323;264;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,510545;2,419956;324;263;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,;2
2,511883;2,419956;325;263;0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,124,124,198,;2
2,513218;2,413300;326;259;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,;2
2,514548;2,413300;327;259;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
2,515874;2,413300;328;259;0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,;2
2,517196;2,411620;329;258;255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,518514;2,409933;330;257;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,;2
2,519828;2,409933;331;257;198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,521138;2,408240;332;256;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,;2
2,522444;2,406540;333;255;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
2,523746;2,406540;334;255;0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,0,0,0,0,0,0,0,;2
2,525045;2,401401;335;252;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,;2
2,526339;2,399674;336;251;198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,527630;2,399674;337;251;124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,528917;2,399674;338;251;0,0,0,124,124,198,124,124,198,0,0,0,124,124,198,124,124,198,0,0,0,124,124,198,124,124,198,;2
2,530200;2,396199;339;249;255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,531479;2,390935;340;246;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,198,255,255,;2
2,532754;2,390935;341;246;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,;2
2,534026;2,389166;342;245;198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,535294;2,389166;343;245;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,;2
2,536558;2,387390;344;244;255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,537819;2,387390;345;244;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
2,539076;2,387390;346;244;198,198,198,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,540329;2,387390;347;244;124,198,255,124,198,255,124,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,541579;2,382017;348;241;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,;2
2,542825;2,378398;349;239;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
2,544068;2,378398;350;239;0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
2,545307;2,376577;351;238;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
2,546543;2,376577;352;238;198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
2,547775;2,376577;353;238;124,124,124,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
2,549003;2,374748;354;237;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,;2
2,550228;2,374748;355;237;0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
2,551450;2,369216;356;234;198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,;2
2,552668;2,367356;357;233;0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,553883;2,363612;358;231;255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,555094;2,361728;359;230;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2
2,556303;2,361728;360;230;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
2,557507;2,361728;361;230;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,;2
2,558709;2,361728;362;230;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,;2
2,559907;2,361728;363;230;0,0,124,0,0,124,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
2,561101;2,359835;364;229;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,;2
2,562293;2,359835;365;229;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,;2
2,563481;2,357935;366;228;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,;2
2,564666;2,357935;367;228;198,198,198,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
